subscriber_id,tenure_months,plan_tier,billing_cycle,country,payment_method,auto_renew,multi_profile,engagement_cohort,watch_hours_last_7d,watch_hours_last_30d,watch_hours_last_90d,distinct_titles_7d,distinct_titles_30d,distinct_titles_90d,days_since_last_login,logins_last_30d,support_tickets_7d,support_tickets_30d,support_tickets_90d,payment_failures_30d,payment_failures_90d,payment_failures_180d,days_since_plan_change,promo_active,days_until_promo_expires,monthly_revenue,churned_next_30d
2015604,22,Standard,annual,AU,credit_card,True,False,heavy,21.27,60.8,137.6,15,42,97,3,25,0,0,0,0,0,0,-1,False,-1,14.0,0
2015605,15,Standard,monthly,US,paypal,True,False,regular,3.5,12.5,33.0,2,9,21,0,18,0,0,1,0,0,0,-1,False,-1,14.0,0
2015606,3,Basic,monthly,Other,credit_card,True,False,regular,4.65,20.5,62.6,2,14,44,4,15,0,0,0,0,1,1,162,False,-1,9.0,0
2015607,48,Standard,annual,US,credit_card,True,True,regular,1.97,7.9,22.4,3,5,18,9,16,0,0,1,0,0,0,-1,True,45,14.0,0
2015608,0,Basic,annual,UK,credit_card,False,False,casual,0.05,0.4,2.0,0,0,1,1,2,0,0,0,0,0,0,-1,False,-1,9.0,1
2015609,6,Standard,monthly,CA,credit_card,True,False,regular,0.84,3.0,7.9,2,3,6,13,14,0,0,0,0,0,0,-1,False,-1,14.0,0
2015610,0,Basic,monthly,Other,credit_card,True,True,regular,2.52,16.5,66.4,3,13,49,1,15,0,0,0,0,0,0,-1,True,22,9.0,0
2015611,10,Standard,monthly,UK,credit_card,True,False,regular,5.46,23.4,70.1,3,15,49,3,15,0,0,0,0,0,0,43,True,5,14.0,0
2015612,52,Standard,annual,CA,gift_card,True,False,casual,0.13,0.7,2.3,0,0,3,5,4,0,0,0,0,0,0,5,False,-1,14.0,0
2015613,9,Basic,monthly,Other,credit_card,True,False,casual,0.29,1.1,3.1,0,2,4,3,3,0,0,0,0,1,1,-1,False,-1,9.0,0
2015614,0,Standard,monthly,US,credit_card,False,False,regular,0.97,4.6,15.0,0,3,11,0,11,0,0,1,0,0,0,117,False,-1,14.0,0
2015615,18,Standard,monthly,UK,credit_card,True,True,regular,0.28,1.4,5.0,2,1,5,8,22,0,0,1,0,0,0,-1,False,-1,14.0,0
2015616,9,Premium,annual,CA,credit_card,True,False,regular,1.31,4.6,12.0,1,5,7,5,18,0,0,0,0,0,0,-1,False,-1,19.0,1
2015617,4,Basic,monthly,US,credit_card,True,False,casual,0.91,4.8,16.8,0,3,11,7,1,0,0,0,0,0,0,-1,False,-1,9.0,0
2015618,18,Basic,monthly,US,paypal,True,True,casual,0.36,2.5,10.6,0,3,4,7,8,0,0,0,0,0,0,53,False,-1,9.0,0
2015619,26,Basic,annual,CA,credit_card,True,True,regular,1.87,5.3,12.0,1,4,8,9,12,0,0,0,0,0,0,121,True,18,9.0,0
2015620,4,Premium,monthly,US,credit_card,True,True,regular,3.28,15.2,48.2,4,12,35,1,14,0,0,0,0,0,0,-1,False,-1,19.0,0
2015621,3,Standard,monthly,Other,credit_card,True,False,regular,1.27,10.4,49.5,2,5,32,5,10,0,0,0,0,0,0,-1,True,50,14.0,0
2015622,2,Basic,monthly,UK,credit_card,True,False,heavy,6.65,31.2,100.0,6,22,70,0,29,0,0,0,0,0,0,-1,False,-1,9.0,0
2015623,2,Standard,monthly,CA,gift_card,True,False,regular,4.39,19.3,59.0,2,13,41,8,6,0,1,1,0,0,1,-1,False,-1,14.0,0
2015624,5,Basic,monthly,US,credit_card,True,False,casual,0.88,4.0,12.7,0,1,9,12,5,0,0,0,0,0,0,-1,True,31,9.0,0
2015625,1,Standard,monthly,Other,credit_card,False,True,regular,2.92,15.6,54.4,3,12,37,11,19,0,0,0,0,0,0,301,False,-1,14.0,0
2015626,1,Standard,monthly,Other,paypal,True,True,regular,2.74,9.0,22.3,1,6,18,2,14,0,0,0,0,0,0,-1,False,-1,14.0,0
2015627,1,Standard,monthly,CA,credit_card,True,False,regular,4.96,15.8,38.4,5,7,26,1,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2015628,16,Standard,monthly,US,credit_card,True,False,regular,11.94,38.2,93.3,8,27,68,13,7,0,0,0,0,0,0,-1,False,-1,14.0,0
2015629,15,Basic,monthly,UK,credit_card,True,False,regular,3.29,13.1,37.3,2,9,27,5,12,0,0,0,0,0,0,-1,False,-1,9.0,0
2015630,6,Standard,monthly,US,credit_card,True,False,regular,1.27,4.2,10.4,1,1,4,3,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2015631,35,Standard,monthly,US,paypal,True,False,regular,0.83,3.6,10.7,0,1,6,5,16,0,0,0,0,0,0,-1,False,-1,14.0,0
2015632,14,Basic,annual,US,credit_card,True,True,regular,2.65,9.4,24.8,2,5,19,7,9,0,0,0,0,0,0,-1,False,-1,9.0,0
2015633,2,Premium,annual,US,gift_card,True,True,casual,0.4,2.6,10.3,0,0,11,0,6,0,0,0,0,0,0,-1,False,-1,19.0,0
2015634,26,Standard,monthly,Other,credit_card,True,False,regular,1.12,6.8,26.1,1,5,14,0,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2015635,12,Premium,annual,CA,credit_card,True,True,casual,0.14,0.4,1.0,0,0,3,1,5,0,0,0,0,0,0,-1,False,-1,19.0,0
2015636,14,Standard,monthly,CA,credit_card,True,False,regular,2.44,9.8,28.0,1,9,19,16,7,0,0,0,0,0,0,-1,True,51,14.0,1
2015637,4,Basic,monthly,AU,credit_card,True,False,regular,2.52,9.4,25.5,1,4,17,24,7,0,1,1,0,0,0,-1,False,-1,9.0,0
2015638,45,Standard,annual,US,credit_card,True,False,regular,4.1,13.0,31.5,5,10,21,1,8,0,1,1,0,0,0,-1,False,-1,14.0,0
2015639,2,Basic,monthly,Other,credit_card,True,False,heavy,5.89,40.2,167.3,2,27,115,2,25,0,0,0,0,1,1,-1,True,77,9.0,0
2015640,8,Basic,monthly,UK,paypal,True,False,heavy,7.59,27.8,74.7,6,21,51,5,22,0,0,0,0,0,0,-1,False,-1,9.0,0
2015641,3,Standard,monthly,US,credit_card,True,True,regular,1.57,3.9,7.9,2,3,7,0,21,0,0,0,0,0,0,-1,False,-1,14.0,0
2015642,18,Basic,monthly,CA,credit_card,True,False,regular,1.61,6.8,20.4,0,3,16,1,13,0,0,1,0,0,0,-1,False,-1,9.0,0
2015643,17,Basic,annual,UK,credit_card,True,True,regular,3.14,14.3,44.6,2,8,33,1,14,0,0,0,0,0,0,-1,False,-1,9.0,0
2015644,3,Premium,monthly,UK,credit_card,True,True,casual,0.11,0.5,1.5,2,2,1,0,3,1,1,1,0,0,0,282,True,38,19.0,0
2015645,4,Basic,annual,US,credit_card,True,False,heavy,9.38,46.9,156.6,6,35,110,2,28,0,0,1,0,0,0,-1,True,17,9.0,0
2015646,10,Standard,monthly,UK,credit_card,True,True,regular,0.23,1.9,9.0,0,1,5,10,9,0,1,1,0,0,0,-1,False,-1,14.0,0
2015647,6,Standard,monthly,US,credit_card,True,True,heavy,13.24,81.6,315.6,8,60,221,1,23,0,0,0,0,0,0,-1,False,-1,14.0,0
2015648,5,Standard,monthly,AU,credit_card,True,False,regular,1.86,8.0,23.9,0,7,18,1,17,0,0,0,0,0,0,-1,False,-1,14.0,0
2015649,0,Basic,annual,UK,credit_card,False,True,regular,2.69,16.4,63.0,2,13,45,0,15,0,0,1,0,0,0,-1,False,-1,9.0,1
2015650,14,Standard,monthly,CA,paypal,True,True,heavy,4.14,25.9,101.3,2,16,68,6,23,0,0,1,0,0,0,54,False,-1,14.0,0
2015651,12,Standard,monthly,UK,credit_card,True,False,regular,4.29,15.3,40.2,4,9,29,7,21,0,0,0,1,1,1,-1,False,-1,14.0,0
2015652,14,Premium,annual,Other,credit_card,True,False,regular,5.18,18.4,48.3,5,9,34,1,20,0,0,0,0,0,0,143,False,-1,19.0,0
2015653,2,Basic,monthly,US,credit_card,True,True,regular,5.24,17.1,42.2,2,13,29,0,11,0,0,0,0,0,0,32,True,62,9.0,0
2015654,12,Basic,monthly,US,credit_card,True,False,regular,3.04,18.6,71.3,2,13,49,0,16,0,0,0,0,1,1,-1,True,10,9.0,0
2015655,9,Standard,monthly,CA,gift_card,True,False,heavy,3.53,23.4,95.1,4,17,64,6,24,0,0,2,0,0,0,110,False,-1,14.0,0
2015656,33,Basic,monthly,UK,credit_card,True,True,regular,2.61,9.8,26.9,1,6,20,8,16,0,0,0,0,0,0,-1,False,-1,9.0,0
2015657,3,Standard,monthly,CA,paypal,False,True,regular,4.62,20.4,62.4,1,14,45,1,18,0,1,1,0,0,0,-1,False,-1,14.0,0
2015658,7,Standard,annual,Other,credit_card,True,False,regular,5.28,17.3,42.8,4,9,29,2,18,0,0,1,0,0,0,280,False,-1,14.0,0
2015659,0,Standard,annual,US,credit_card,False,False,regular,4.38,21.3,69.5,3,14,49,13,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2015660,3,Premium,monthly,AU,credit_card,True,False,casual,0.77,3.6,11.3,0,2,10,5,1,0,1,1,0,0,0,-1,False,-1,19.0,0
2015661,6,Standard,monthly,US,paypal,True,True,regular,0.53,3.4,13.6,0,1,9,1,20,0,0,1,0,0,1,-1,False,-1,14.0,0
2015662,0,Premium,annual,CA,paypal,True,True,casual,0.73,3.5,11.7,0,4,10,1,4,0,0,0,0,0,1,-1,False,-1,19.0,0
2015663,2,Standard,monthly,US,paypal,True,True,regular,2.41,7.2,16.6,3,4,9,3,15,0,0,1,0,0,0,-1,False,-1,14.0,0
2015664,26,Basic,monthly,US,credit_card,True,False,casual,1.32,3.1,6.1,1,1,4,3,4,0,0,0,0,0,0,-1,False,-1,9.0,0
2015665,1,Standard,annual,Other,credit_card,True,False,regular,0.5,2.9,10.5,0,2,7,0,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2015666,3,Standard,annual,CA,paypal,True,False,regular,2.37,8.5,22.4,1,7,14,8,12,0,0,2,0,0,0,-1,False,-1,14.0,0
2015667,13,Premium,monthly,CA,credit_card,False,True,regular,5.25,17.8,45.3,4,12,31,4,18,0,0,0,0,0,0,-1,False,-1,19.0,0
2015668,2,Basic,monthly,UK,gift_card,True,False,regular,1.05,4.1,11.3,0,1,7,3,14,0,0,0,0,0,0,281,False,-1,9.0,0
2015669,3,Basic,annual,US,credit_card,True,False,regular,2.73,7.7,17.2,5,6,14,1,14,0,0,0,0,0,1,-1,False,-1,9.0,0
2015670,4,Premium,monthly,US,credit_card,False,False,regular,0.66,4.2,16.8,0,3,13,30,7,0,0,0,0,0,0,-1,False,-1,19.0,0
2015671,1,Basic,annual,US,paypal,False,False,heavy,10.78,61.0,222.6,7,43,156,7,27,0,0,0,0,0,0,234,False,-1,9.0,0
2015672,12,Standard,annual,CA,credit_card,True,False,regular,3.96,18.6,59.3,2,15,42,0,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2015673,3,Standard,monthly,AU,credit_card,True,False,regular,1.95,8.9,27.8,1,5,18,11,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2015674,10,Basic,annual,US,credit_card,True,False,regular,8.92,30.0,75.8,7,20,52,0,13,0,0,0,0,0,0,-1,False,-1,9.0,0
2015675,7,Basic,annual,US,credit_card,True,False,casual,0.18,1.0,3.8,2,1,3,0,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2015676,4,Premium,annual,Other,paypal,True,False,regular,1.85,8.1,24.5,1,4,16,2,15,0,0,0,0,0,0,-1,False,-1,19.0,0
2015677,29,Basic,monthly,US,paypal,True,False,casual,0.1,0.7,3.3,0,0,0,2,3,0,0,0,0,0,0,-1,True,21,9.0,1
2015678,13,Standard,annual,US,paypal,True,False,casual,0.9,3.2,8.5,0,3,4,1,7,0,0,0,0,0,0,-1,False,-1,14.0,0
2015679,34,Standard,monthly,US,paypal,True,True,regular,1.19,6.5,23.4,1,7,16,2,16,0,0,0,0,0,0,-1,False,-1,14.0,0
2015680,7,Standard,monthly,US,credit_card,True,True,regular,2.13,10.1,32.3,2,10,25,2,17,0,0,0,0,0,0,-1,False,-1,14.0,0
2015681,7,Standard,monthly,UK,credit_card,True,False,regular,2.0,10.1,34.0,2,6,21,1,19,0,0,0,0,0,0,-1,False,-1,14.0,0
2015682,4,Basic,monthly,US,credit_card,True,False,regular,2.25,13.4,50.3,3,7,35,3,18,0,0,0,0,0,0,-1,False,-1,9.0,0
2015683,1,Premium,monthly,Other,credit_card,True,False,regular,4.32,13.8,33.6,2,10,26,1,14,0,0,0,0,0,0,-1,False,-1,19.0,0
2015684,50,Basic,annual,US,paypal,True,False,casual,0.1,0.7,2.6,0,0,3,2,9,0,0,0,0,0,0,215,False,-1,9.0,0
2015685,1,Basic,monthly,US,credit_card,True,False,regular,2.84,15.4,54.2,2,11,40,0,18,0,0,0,0,0,0,-1,False,-1,9.0,0
2015686,10,Premium,monthly,AU,gift_card,True,True,casual,0.68,2.4,6.3,1,3,3,3,6,0,1,1,0,0,0,-1,False,-1,19.0,0
2015687,6,Basic,monthly,US,credit_card,True,False,casual,0.58,2.7,8.7,0,1,7,2,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2015688,5,Basic,annual,CA,paypal,True,False,casual,0.24,1.5,5.7,0,2,6,0,9,0,1,1,0,0,0,-1,False,-1,9.0,0
2015689,55,Premium,annual,US,credit_card,True,True,casual,0.57,2.5,7.8,0,1,6,0,3,0,0,0,0,0,0,-1,False,-1,19.0,0
2015690,10,Basic,annual,US,paypal,True,False,regular,2.12,9.6,29.9,1,9,20,34,6,0,0,1,0,0,0,-1,False,-1,9.0,0
2015691,19,Basic,annual,US,credit_card,True,False,regular,3.12,9.3,21.7,2,5,13,3,15,0,0,0,0,0,0,-1,True,55,9.0,0
2015692,24,Standard,monthly,AU,credit_card,True,True,regular,4.41,22.4,75.7,4,13,54,10,11,0,0,0,0,1,1,-1,False,-1,14.0,0
2015693,25,Standard,monthly,US,credit_card,True,False,regular,5.67,19.4,49.9,5,14,38,1,11,0,0,0,0,0,0,-1,False,-1,14.0,0
2015694,1,Premium,monthly,Other,credit_card,True,False,heavy,5.9,25.6,77.5,3,18,52,0,24,0,0,0,0,0,0,-1,False,-1,19.0,0
2015695,6,Standard,monthly,UK,credit_card,True,True,regular,0.99,3.9,10.8,2,3,5,1,21,0,0,0,0,0,0,-1,False,-1,14.0,0
2015696,4,Premium,annual,CA,credit_card,False,True,regular,1.72,9.7,35.6,0,8,24,18,11,0,0,0,0,0,0,-1,True,23,19.0,0
2015697,8,Basic,monthly,UK,paypal,True,False,casual,1.93,9.8,33.0,1,5,24,5,4,0,0,0,0,0,0,-1,True,49,9.0,0
2015698,13,Standard,annual,Other,credit_card,True,False,regular,2.34,8.8,24.3,2,8,16,18,9,0,0,0,0,0,0,-1,False,-1,14.0,0
2015699,11,Basic,monthly,US,credit_card,True,False,regular,5.97,18.0,42.2,3,12,29,1,15,0,0,0,0,0,0,120,False,-1,9.0,0
2015700,3,Premium,monthly,US,credit_card,True,False,regular,2.88,13.3,41.9,0,10,30,3,8,0,0,0,0,0,0,-1,False,-1,19.0,0
2015701,0,Premium,monthly,Other,credit_card,True,False,heavy,3.7,14.4,40.3,2,12,28,5,19,0,0,0,0,0,0,141,False,-1,19.0,0
2015702,9,Basic,annual,US,credit_card,True,False,casual,0.31,1.4,4.5,1,1,2,0,3,0,0,1,0,0,0,-1,False,-1,9.0,0
2015703,2,Premium,monthly,UK,credit_card,False,False,regular,4.84,20.8,62.6,4,13,42,6,14,0,0,0,0,0,0,-1,True,37,19.0,0
2015704,8,Standard,monthly,Other,credit_card,True,True,heavy,6.49,15.9,32.1,5,10,22,20,9,0,1,1,0,1,1,-1,True,67,14.0,0
2015705,6,Basic,annual,Other,gift_card,True,False,regular,2.64,14.0,48.8,3,10,33,5,14,0,0,0,0,0,1,-1,False,-1,9.0,0
2015706,60,Standard,annual,AU,credit_card,True,False,regular,3.36,17.3,58.9,2,15,41,0,13,0,0,1,0,0,0,-1,False,-1,14.0,0
2015707,2,Premium,annual,US,credit_card,True,True,regular,1.97,9.0,28.2,0,7,23,2,15,0,0,0,0,0,0,-1,False,-1,19.0,0
2015708,0,Basic,monthly,UK,credit_card,False,True,regular,0.96,5.1,17.5,1,3,12,0,19,0,0,0,0,0,0,-1,True,67,9.0,0
2015709,4,Basic,monthly,CA,gift_card,False,False,heavy,18.74,51.1,111.6,13,35,78,1,24,0,0,0,0,0,0,229,True,63,9.0,0
2015710,3,Premium,monthly,US,paypal,True,False,regular,0.23,1.1,3.3,1,1,4,30,6,0,0,0,0,1,1,-1,False,-1,19.0,0
2015711,1,Standard,annual,CA,credit_card,True,False,regular,4.76,25.4,88.8,3,18,60,15,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2015712,10,Standard,monthly,Other,paypal,True,False,casual,0.79,5.0,19.3,1,1,12,3,2,0,0,0,0,0,0,-1,False,-1,14.0,0
2015713,9,Standard,annual,UK,credit_card,True,True,heavy,2.77,15.3,54.7,3,11,37,2,27,0,0,1,0,0,0,248,False,-1,14.0,0
2015714,9,Standard,monthly,US,gift_card,True,True,regular,8.97,24.0,51.7,8,20,39,6,16,0,0,0,0,0,0,-1,False,-1,14.0,0
2015715,18,Basic,monthly,AU,credit_card,True,False,regular,0.75,4.3,16.1,1,3,10,4,13,0,0,0,0,0,0,-1,False,-1,9.0,0
2015716,0,Basic,monthly,US,credit_card,True,False,regular,11.49,41.3,109.7,8,33,76,5,14,0,0,0,0,0,0,14,False,-1,9.0,0
2015717,12,Premium,monthly,CA,credit_card,True,False,regular,4.47,12.4,27.3,4,8,18,4,8,0,0,0,0,0,0,126,False,-1,19.0,0
2015718,7,Standard,monthly,UK,credit_card,True,True,heavy,10.81,60.2,217.1,7,43,153,1,25,0,0,0,0,0,0,-1,False,-1,14.0,0
2015719,7,Standard,monthly,UK,credit_card,False,True,regular,4.16,29.0,122.1,2,20,81,6,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2015720,0,Premium,monthly,US,gift_card,True,False,casual,2.29,9.0,25.4,3,8,19,0,5,0,0,0,0,1,1,-1,False,-1,19.0,0
2015721,5,Basic,monthly,US,credit_card,True,False,regular,3.73,17.9,57.9,3,10,40,0,17,0,0,0,0,0,0,-1,False,-1,9.0,0
2015722,0,Premium,monthly,US,credit_card,True,False,regular,5.45,18.2,45.9,2,11,33,7,16,0,0,0,0,0,0,-1,False,-1,19.0,0
2015723,3,Standard,monthly,UK,credit_card,True,True,regular,1.59,7.0,21.6,2,5,17,2,16,0,0,0,0,0,0,40,False,-1,14.0,0
2015724,8,Premium,monthly,Other,credit_card,True,False,heavy,3.31,19.8,74.9,2,14,49,1,29,0,0,0,0,0,0,-1,False,-1,19.0,0
2015725,6,Basic,annual,US,credit_card,True,False,casual,0.68,3.2,10.1,0,2,5,1,6,0,0,0,0,0,0,181,False,-1,9.0,0
2015726,8,Basic,monthly,UK,credit_card,True,True,heavy,3.05,17.0,61.1,2,10,40,0,20,0,0,0,0,0,0,-1,False,-1,9.0,0
2015727,15,Standard,monthly,CA,credit_card,True,True,regular,0.98,6.1,23.4,1,5,17,2,19,0,1,1,1,1,1,101,False,-1,14.0,0
2015728,34,Premium,annual,UK,credit_card,True,False,regular,1.07,5.1,16.4,1,3,9,2,17,0,0,1,0,0,0,52,False,-1,19.0,0
2015729,1,Premium,annual,Other,gift_card,True,True,regular,4.58,25.8,94.0,5,19,61,10,13,0,0,0,0,0,0,-1,False,-1,19.0,0
2015730,17,Standard,monthly,Other,gift_card,True,True,heavy,2.73,17.6,70.4,1,15,51,0,28,0,0,0,0,0,0,-1,False,-1,14.0,0
2015731,7,Standard,annual,Other,gift_card,True,False,casual,0.82,4.4,15.7,0,4,11,1,8,0,0,0,0,0,0,-1,False,-1,14.0,0
2015732,4,Basic,monthly,US,credit_card,True,False,regular,5.14,17.6,45.2,4,10,29,1,14,0,0,0,0,0,1,-1,False,-1,9.0,0
2015733,42,Standard,annual,US,credit_card,True,False,regular,0.31,1.5,4.8,0,0,4,5,11,0,0,0,0,1,1,-1,False,-1,14.0,0
2015734,5,Premium,monthly,US,credit_card,True,False,casual,0.88,6.0,24.7,2,6,18,1,7,0,0,0,0,0,0,-1,False,-1,19.0,0
2015735,27,Standard,monthly,UK,credit_card,True,True,casual,0.49,2.5,8.3,1,3,8,4,3,0,0,0,0,0,1,-1,True,53,14.0,0
2015736,3,Basic,monthly,US,credit_card,False,False,heavy,5.51,18.5,46.8,6,14,36,9,22,0,1,1,0,0,0,-1,False,-1,9.0,0
2015737,2,Premium,annual,Other,paypal,True,False,regular,1.71,10.6,41.3,1,6,26,7,11,0,0,0,0,0,0,-1,False,-1,19.0,0
2015738,11,Basic,monthly,Other,credit_card,True,True,casual,0.5,3.8,17.2,1,3,11,7,4,0,0,1,0,0,0,31,False,-1,9.0,1
2015739,9,Standard,monthly,UK,credit_card,True,False,casual,0.81,3.7,11.4,1,2,7,11,0,0,0,0,0,0,1,-1,True,35,14.0,0
2015740,5,Standard,monthly,UK,gift_card,True,False,regular,3.21,13.7,40.7,2,9,30,4,10,0,0,0,0,0,0,-1,False,-1,14.0,0
2015741,14,Standard,monthly,US,paypal,True,False,heavy,2.34,12.7,45.1,2,12,30,6,27,0,0,0,0,0,0,-1,False,-1,14.0,0
2015742,5,Standard,annual,Other,paypal,True,True,casual,0.16,0.7,1.9,0,2,0,0,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2015743,26,Standard,monthly,US,paypal,True,True,regular,2.31,10.9,34.8,2,9,27,1,17,0,0,0,0,0,0,-1,False,-1,14.0,0
2015744,10,Basic,monthly,US,credit_card,True,True,casual,0.2,1.5,6.3,1,3,7,1,8,0,0,0,0,1,1,-1,False,-1,9.0,0
2015745,8,Basic,monthly,Other,credit_card,True,False,regular,5.98,26.1,79.5,4,20,56,0,25,1,1,1,0,0,0,53,False,-1,9.0,0
2015746,24,Standard,monthly,Other,paypal,True,False,casual,1.69,3.7,6.9,0,1,3,8,7,0,0,1,0,0,0,-1,False,-1,14.0,0
2015747,6,Standard,annual,US,paypal,True,True,heavy,8.27,43.0,147.8,8,31,100,0,29,0,0,0,0,0,0,-1,False,-1,14.0,0
2015748,9,Standard,annual,UK,credit_card,True,False,regular,0.75,5.7,25.1,1,4,17,3,20,0,0,0,0,0,0,-1,False,-1,14.0,0
2015749,11,Basic,monthly,UK,credit_card,True,True,casual,1.3,6.8,23.6,2,3,16,0,4,0,0,0,0,1,1,-1,False,-1,9.0,0
2015750,21,Basic,monthly,Other,credit_card,True,True,regular,0.56,2.7,9.1,1,1,8,0,15,0,0,1,0,0,0,303,False,-1,9.0,0
2015751,1,Standard,monthly,UK,gift_card,True,False,heavy,20.98,63.2,148.0,14,43,103,6,25,0,0,0,0,0,0,-1,False,-1,14.0,0
2015752,0,Standard,monthly,US,credit_card,True,True,heavy,4.89,26.6,94.6,4,19,63,0,22,0,0,0,0,0,0,-1,False,-1,14.0,0
2015753,3,Standard,annual,UK,credit_card,True,True,casual,0.07,0.5,2.0,1,3,0,1,6,0,0,0,0,0,0,-1,False,-1,14.0,0
2015754,2,Standard,annual,Other,credit_card,True,False,regular,8.17,24.5,57.1,7,18,38,3,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2015755,4,Basic,monthly,US,credit_card,True,False,regular,5.38,27.7,94.6,4,18,67,2,10,0,0,0,0,0,0,-1,False,-1,9.0,0
2015756,6,Basic,monthly,UK,gift_card,True,True,regular,0.71,4.2,16.0,0,4,10,3,11,0,0,0,0,0,1,280,False,-1,9.0,0
2015757,1,Basic,monthly,US,credit_card,True,False,regular,0.68,4.9,21.0,0,5,17,3,18,0,0,0,0,0,0,-1,False,-1,9.0,0
2015758,2,Standard,annual,US,credit_card,True,True,regular,0.71,2.3,5.5,0,0,4,4,20,0,0,1,0,0,0,-1,False,-1,14.0,0
2015759,13,Basic,monthly,CA,gift_card,True,False,regular,3.87,15.3,43.4,2,13,30,10,14,0,0,0,0,0,0,-1,False,-1,9.0,1
2015760,8,Basic,monthly,CA,credit_card,True,True,regular,2.18,16.8,75.8,4,13,55,2,17,0,0,0,0,0,0,-1,False,-1,9.0,0
2015761,12,Premium,monthly,Other,credit_card,True,True,regular,2.14,9.9,31.2,3,10,21,3,12,0,0,0,0,0,0,-1,False,-1,19.0,0
2015762,1,Basic,annual,UK,paypal,True,True,casual,0.41,1.1,2.3,1,0,3,0,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2015763,11,Standard,monthly,AU,paypal,True,True,casual,0.36,1.4,4.1,0,4,2,1,6,0,1,2,0,0,0,-1,False,-1,14.0,0
2015764,48,Basic,annual,UK,credit_card,True,False,regular,0.78,4.1,14.3,0,5,8,9,15,0,0,0,0,0,0,-1,False,-1,9.0,0
2015765,2,Basic,annual,US,paypal,True,False,regular,8.43,24.8,57.2,6,18,41,1,14,0,0,0,0,0,0,-1,False,-1,9.0,0
2015766,5,Basic,monthly,US,credit_card,True,False,heavy,14.37,38.1,81.5,9,26,61,28,7,0,1,1,0,0,0,-1,False,-1,9.0,0
2015767,0,Premium,annual,US,credit_card,True,True,heavy,15.6,83.8,294.2,11,58,208,13,33,0,0,0,0,0,0,-1,True,12,19.0,0
2015768,2,Standard,annual,UK,credit_card,False,False,regular,6.53,19.7,46.2,6,15,34,0,10,0,0,0,0,0,0,-1,False,-1,14.0,0
2015769,28,Standard,monthly,UK,credit_card,True,False,regular,8.47,25.4,59.4,5,19,42,0,18,0,0,0,0,0,0,-1,False,-1,14.0,0
2015770,13,Premium,monthly,US,credit_card,True,False,heavy,7.15,36.3,122.9,6,23,84,13,27,0,0,0,0,0,0,10,False,-1,19.0,0
2015771,5,Basic,annual,US,credit_card,True,False,regular,2.02,12.6,49.3,2,10,31,5,15,0,0,0,0,0,1,-1,True,81,9.0,0
2015772,10,Standard,annual,UK,credit_card,True,False,casual,0.85,3.6,10.7,2,2,12,0,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2015773,9,Basic,monthly,US,credit_card,True,False,regular,2.53,8.8,22.9,0,5,13,2,9,0,0,0,0,0,0,-1,False,-1,9.0,0
2015774,4,Standard,monthly,US,paypal,False,False,regular,1.2,6.1,20.5,0,2,17,2,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2015775,29,Premium,annual,Other,credit_card,True,True,heavy,6.77,24.9,67.1,5,17,48,2,24,0,0,0,0,0,0,-1,False,-1,19.0,0
2015776,30,Basic,annual,AU,paypal,True,True,casual,0.12,0.7,2.4,2,0,0,6,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2015777,1,Premium,monthly,US,paypal,True,False,regular,4.29,18.3,54.8,2,12,37,5,12,0,0,0,0,0,1,-1,False,-1,19.0,0
2015778,16,Standard,monthly,US,credit_card,True,True,regular,1.17,7.8,32.0,1,6,22,13,8,0,0,1,0,0,0,-1,False,-1,14.0,0
2015779,4,Basic,monthly,US,paypal,True,False,heavy,2.66,12.1,37.8,1,7,27,5,30,0,0,0,0,0,0,-1,False,-1,9.0,0
2015780,2,Basic,monthly,Other,credit_card,True,False,regular,0.22,1.4,5.5,0,2,5,0,12,0,0,0,0,0,1,-1,False,-1,9.0,0
2015781,6,Standard,monthly,CA,credit_card,True,True,regular,6.93,28.0,80.4,6,17,57,1,12,0,0,0,0,0,0,-1,False,-1,14.0,0
2015782,60,Standard,monthly,UK,credit_card,True,True,regular,3.57,17.6,58.2,4,13,43,2,17,0,0,1,0,0,0,-1,True,51,14.0,0
2015783,13,Basic,monthly,US,credit_card,True,False,heavy,1.85,18.2,97.7,2,12,66,3,32,0,0,1,0,0,0,48,False,-1,9.0,0
2015784,3,Standard,monthly,US,credit_card,True,False,regular,0.41,2.5,9.6,0,3,8,7,14,0,0,0,0,0,0,-1,False,-1,14.0,0
